source,code_snippet,secret_span_start,secret_span_end,file_path,line_number,length,has_secret,hard_negative,entropy,rule
hard_negative,"{ ""request_metadata"": { ""trace"": ""addon"" } }",-1,-1,-1,-1,-1,0,1,1.922,stopword
hard_negative,"fetch_by_hash(""action"")",-1,-1,-1,-1,-1,0,1,2.585,stopword
hard_negative,"cache_key = ""bef07fa5589c702bdac98a21dad5754a2b44af9380d404""",-1,-1,-1,-1,-1,0,1,3.749,fake_entropy
hard_negative,"get_user_by_id(""about"")",-1,-1,-1,-1,-1,0,1,2.322,stopword
hard_negative,"cache_key = ""9285ecc7ee1bc2e69876ad0059545f1e""",-1,-1,-1,-1,-1,0,1,3.715,hash_or_id
hard_negative,"get_user_by_id(""68852827b42ac382b8df672ced8c3698"")",-1,-1,-1,-1,-1,0,1,3.476,hash_or_id
hard_negative,"get_user_by_id(""TODO"")",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"trace_id = ""build_number""",-1,-1,-1,-1,-1,0,1,3.252,stopword
hard_negative,"request_id = ""811a908254371f5319173e4b51d0171a""",-1,-1,-1,-1,-1,0,1,3.492,hash_or_id
hard_negative,"build: checksum: ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"request_id = ""REDACTED""",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"cache_key = ""fingerprint""",-1,-1,-1,-1,-1,0,1,2.914,stopword
hard_negative,"get_user_by_id(""your_key_here"")",-1,-1,-1,-1,-1,0,1,2.873,placeholder
hard_negative,"request_id = ""fake""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"cache_key = ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"get_user_by_id(""hash"")",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"build: checksum: ""967bceae69f823da951149d9027fb67f""",-1,-1,-1,-1,-1,0,1,3.816,hash_or_id
hard_negative,"cache_key = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"request_id = ""slug""",-1,-1,-1,-1,-1,0,1,2.0,stopword
hard_negative,"fetch_by_hash(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"get_user_by_id(""about"")",-1,-1,-1,-1,-1,0,1,2.322,stopword
hard_negative,"cache_key = ""REDACTED""",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"log_request(""id"")",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"log_request(""d789f8402364effcc3400e82a96f0826"")",-1,-1,-1,-1,-1,0,1,3.554,hash_or_id
hard_negative,"get_user_by_id(""REDACTED"")",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"log_request(""admin123"")",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"fetch_by_hash(""sPjkRRW5sC3XRatDjQ3QwgOovpRwGI8debjHNf0W"")",-1,-1,-1,-1,-1,0,1,4.753,fake_entropy
hard_negative,"build: checksum: ""777b03e07c089f3f0ca0411f68be23f8""",-1,-1,-1,-1,-1,0,1,3.59,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""fake"" } }",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"cache_key = ""R1hxWZuvr6PlDVQh3E3ZXNeIN096wOBX""",-1,-1,-1,-1,-1,0,1,4.625,fake_entropy
hard_negative,"log_request(""sha256"")",-1,-1,-1,-1,-1,0,1,2.585,stopword
hard_negative,"trace_id = ""84c0323cae5a60276662a749bd0932b7""",-1,-1,-1,-1,-1,0,1,3.656,hash_or_id
hard_negative,"request_id = ""fake""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"log_request(""admin123"")",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"fetch_by_hash(""4dd05e09b8e7f536299e09c6d1003a34"")",-1,-1,-1,-1,-1,0,1,3.754,hash_or_id
hard_negative,"trace_id = ""386d8549970eb47f26b0fe87776b34f9""",-1,-1,-1,-1,-1,0,1,3.558,hash_or_id
hard_negative,"trace_id = ""37890bb92f888565626ea5575d116b54""",-1,-1,-1,-1,-1,0,1,3.617,hash_or_id
hard_negative,"build: checksum: ""css_class""",-1,-1,-1,-1,-1,0,1,2.059,stopword
hard_negative,"cache_key = ""placeholder""",-1,-1,-1,-1,-1,0,1,3.096,placeholder
hard_negative,"log_request(""password123"")",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"cache_key = ""075d53b02a2f1aeb1a5a4fd1bbfc19a9""",-1,-1,-1,-1,-1,0,1,3.59,hash_or_id
hard_negative,"cache_key = ""REDACTED""",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"log_request(""3036d3a970cd9077378f30e7e8ae94f5"")",-1,-1,-1,-1,-1,0,1,3.477,hash_or_id
hard_negative,"cache_key = ""deployment_id""",-1,-1,-1,-1,-1,0,1,3.393,stopword
hard_negative,"request_id = ""REDACTED""",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"{ ""request_metadata"": { ""trace"": ""6d3aaa7acea7b5c497c15cd315b3a156"" } }",-1,-1,-1,-1,-1,0,1,3.382,hash_or_id
hard_negative,"log_request(""TODO"")",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"fetch_by_hash(""d1045a556571e1f43ae2b93471268c9a"")",-1,-1,-1,-1,-1,0,1,3.828,hash_or_id
hard_negative,"trace_id = ""dummy""",-1,-1,-1,-1,-1,0,1,1.922,placeholder
hard_negative,"log_request(""cache_key"")",-1,-1,-1,-1,-1,0,1,2.725,stopword
hard_negative,"fetch_by_hash(""commit_sha"")",-1,-1,-1,-1,-1,0,1,3.122,stopword
hard_negative,"trace_id = ""975aca749b8ec91190c4ddb433a0ecc7""",-1,-1,-1,-1,-1,0,1,3.566,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""sha256"" } }",-1,-1,-1,-1,-1,0,1,2.585,stopword
hard_negative,"{ ""request_metadata"": { ""trace"": ""mock"" } }",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"log_request(""625f97cccaa9c54bbc510f722b74042b"")",-1,-1,-1,-1,-1,0,1,3.441,hash_or_id
hard_negative,"cache_key = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"build: checksum: ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"build: checksum: ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""a7c1bc6b0329b1fbb6b78b19f8558c06"")",-1,-1,-1,-1,-1,0,1,3.479,hash_or_id
hard_negative,"build: checksum: ""275f2ba7c388c0182927d6e6d6245b16""",-1,-1,-1,-1,-1,0,1,3.778,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""id"" } }",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"trace_id = ""6813ffc0777e7b1e83bd1e1b78b6930c""",-1,-1,-1,-1,-1,0,1,3.441,hash_or_id
hard_negative,"log_request(""11afec9c68991da004c39edf2842b9d3"")",-1,-1,-1,-1,-1,0,1,3.691,hash_or_id
hard_negative,"build: checksum: ""checksum""",-1,-1,-1,-1,-1,0,1,2.75,stopword
hard_negative,"trace_id = ""fake""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"trace_id = ""cca7698e4fe60408f0249f4f4b8a3d8d""",-1,-1,-1,-1,-1,0,1,3.614,hash_or_id
hard_negative,"request_id = ""3e5ae263244980852f2736643f6569cc""",-1,-1,-1,-1,-1,0,1,3.528,hash_or_id
hard_negative,"log_request(""id"")",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"log_request(""hzWSpKWYfDe8MIVlFCdWOTwOJaAWprH6"")",-1,-1,-1,-1,-1,0,1,4.625,fake_entropy
hard_negative,"request_id = ""css_class""",-1,-1,-1,-1,-1,0,1,2.059,stopword
hard_negative,"cache_key = ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"request_id = ""iv""",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"trace_id = ""ec421e6baf7626d493cd849e502b307a""",-1,-1,-1,-1,-1,0,1,3.906,hash_or_id
hard_negative,"cache_key = ""9c2a30843137269beacc64b49ee1f025""",-1,-1,-1,-1,-1,0,1,3.796,hash_or_id
hard_negative,"build: checksum: ""sample""",-1,-1,-1,-1,-1,0,1,2.585,placeholder
hard_negative,"log_request(""0676730e021a7378a0a39549"")",-1,-1,-1,-1,-1,0,1,3.355,fake_entropy
hard_negative,"build: checksum: ""adapter""",-1,-1,-1,-1,-1,0,1,2.522,stopword
hard_negative,"log_request(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"request_id = ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"trace_id = ""3a32d2752525e25003ad7996b5cd3e20""",-1,-1,-1,-1,-1,0,1,3.355,hash_or_id
hard_negative,"trace_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""8977074c29efcedda54c4f619bb05475"")",-1,-1,-1,-1,-1,0,1,3.742,hash_or_id
hard_negative,"cache_key = ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"fetch_by_hash(""c367a8815470411917bfa26eda565741"")",-1,-1,-1,-1,-1,0,1,3.73,hash_or_id
hard_negative,"request_id = ""17a2b9a6421c24ed88f3719e""",-1,-1,-1,-1,-1,0,1,3.689,fake_entropy
hard_negative,"build: checksum: ""test""",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"fetch_by_hash(""rWuZr9Go6wSwUfTtSmln9zCb"")",-1,-1,-1,-1,-1,0,1,4.252,fake_entropy
hard_negative,"get_user_by_id(""color_hex"")",-1,-1,-1,-1,-1,0,1,2.948,stopword
hard_negative,"{ ""request_metadata"": { ""trace"": ""build_number"" } }",-1,-1,-1,-1,-1,0,1,3.252,stopword
hard_negative,"cache_key = ""6e7855198311491fc9b334d13bad71de""",-1,-1,-1,-1,-1,0,1,3.593,hash_or_id
hard_negative,"trace_id = ""cache_key""",-1,-1,-1,-1,-1,0,1,2.725,stopword
hard_negative,"cache_key = ""2b675c66b5904fa8523ab7d46a931f30""",-1,-1,-1,-1,-1,0,1,3.781,hash_or_id
hard_negative,"fetch_by_hash(""utqsP3xiIF5xIf+3i0GZy7d7ysovj2g3"")",-1,-1,-1,-1,-1,0,1,4.476,fake_entropy
hard_negative,"request_id = ""c3d81fe08a98d9a14c5010f7fd3aaca1""",-1,-1,-1,-1,-1,0,1,3.519,fake_entropy
hard_negative,"get_user_by_id(""821ac6730a22fb9fae18ff4ae1d6be0b"")",-1,-1,-1,-1,-1,0,1,3.718,hash_or_id
hard_negative,"build: checksum: ""dummy""",-1,-1,-1,-1,-1,0,1,1.922,placeholder
hard_negative,"{ ""request_metadata"": { ""trace"": ""d17a77c2b82ab967a02447fc55aa189d"" } }",-1,-1,-1,-1,-1,0,1,3.626,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""a859197652a9a20073c9c9c9ac7ca544"" } }",-1,-1,-1,-1,-1,0,1,3.305,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""abcdefghijklmnopqrstuvwxyz"" } }",-1,-1,-1,-1,-1,0,1,4.7,stopword
hard_negative,"log_request(""65296f640d8b698f3180d17a47d0c611"")",-1,-1,-1,-1,-1,0,1,3.691,fake_entropy
hard_negative,"cache_key = ""REDACTED""",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"{ ""request_metadata"": { ""trace"": ""b9a851ce6b754ad1bddf7deb2909c76d"" } }",-1,-1,-1,-1,-1,0,1,3.715,hash_or_id
hard_negative,"build: checksum: ""f4ca0c6398505e67e8c74f4d1ea3952d""",-1,-1,-1,-1,-1,0,1,3.843,fake_entropy
hard_negative,"cache_key = ""6c208738d22caa1d9aad59d33e6b0a9d""",-1,-1,-1,-1,-1,0,1,3.579,hash_or_id
hard_negative,"fetch_by_hash(""9d1d65ea6a6f5448"")",-1,-1,-1,-1,-1,0,1,3.203,fake_entropy
hard_negative,"fetch_by_hash(""b67560d06f8d53337174e965b03cc4bb09b5ea3e90e"")",-1,-1,-1,-1,-1,0,1,3.697,fake_entropy
hard_negative,"build: checksum: ""REDACTED""",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"cache_key = ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"cache_key = ""session_id""",-1,-1,-1,-1,-1,0,1,2.646,stopword
hard_negative,"log_request(""50ec723d1fed8d5f3dd08900420b5039"")",-1,-1,-1,-1,-1,0,1,3.543,hash_or_id
hard_negative,"log_request(""1ce34247127296727165a504e102"")",-1,-1,-1,-1,-1,0,1,3.366,fake_entropy
hard_negative,"fetch_by_hash(""iv"")",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"fetch_by_hash(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"fetch_by_hash(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"log_request(""admin123"")",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"fetch_by_hash(""8dbfe8f993f4c8593ffcee2e630a24ab"")",-1,-1,-1,-1,-1,0,1,3.629,hash_or_id
hard_negative,"trace_id = ""5018db0ce6c6d22eed6b203894717a4b""",-1,-1,-1,-1,-1,0,1,3.796,hash_or_id
hard_negative,"trace_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"fetch_by_hash(""uuid"")",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"fetch_by_hash(""f4b1d11c8e9c97cca41fddaed6c4d2db"")",-1,-1,-1,-1,-1,0,1,3.441,hash_or_id
hard_negative,"log_request(""fe4fa14230c574d34f1cbfcbb4d3f8b7"")",-1,-1,-1,-1,-1,0,1,3.54,hash_or_id
hard_negative,"log_request(""77d7602bdc0d507250de0f5b9734e5c2"")",-1,-1,-1,-1,-1,0,1,3.438,hash_or_id
hard_negative,"trace_id = ""da1a6ee1614941adbd42888e""",-1,-1,-1,-1,-1,0,1,3.178,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""test"" } }",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"build: checksum: ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"build: checksum: ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"get_user_by_id(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"fetch_by_hash(""f211c4f660c2c80749334c673dd4507a"")",-1,-1,-1,-1,-1,0,1,3.656,fake_entropy
hard_negative,"build: checksum: ""5f84642ddded37797e6e03bc8cf45d07""",-1,-1,-1,-1,-1,0,1,3.653,hash_or_id
hard_negative,"get_user_by_id(""admin"")",-1,-1,-1,-1,-1,0,1,2.322,stopword
hard_negative,"request_id = ""731cbc43a35d8ab4d82e4ab45bd8d778""",-1,-1,-1,-1,-1,0,1,3.429,hash_or_id
hard_negative,"cache_key = ""REPLACE_ME""",-1,-1,-1,-1,-1,0,1,2.846,placeholder
hard_negative,"{ ""request_metadata"": { ""trace"": ""516f2a813b1256e96f3476eec6896bdb"" } }",-1,-1,-1,-1,-1,0,1,3.695,hash_or_id
hard_negative,"get_user_by_id(""hash"")",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"get_user_by_id(""activity"")",-1,-1,-1,-1,-1,0,1,2.5,stopword
hard_negative,"trace_id = ""active""",-1,-1,-1,-1,-1,0,1,2.585,stopword
hard_negative,"fetch_by_hash(""dDq5xWKzK3EFyohb1C+AqvPhkItm+feW8OXX1WPg"")",-1,-1,-1,-1,-1,0,1,4.853,fake_entropy
hard_negative,"build: checksum: ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"build: checksum: ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""dummy"" } }",-1,-1,-1,-1,-1,0,1,1.922,placeholder
hard_negative,"build: checksum: ""c59c37651f454d17abecf8c235b5701""",-1,-1,-1,-1,-1,0,1,3.757,fake_entropy
hard_negative,"fetch_by_hash(""eabd957ec9b804564139aab498ed0cef"")",-1,-1,-1,-1,-1,0,1,3.742,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""REDACTED"" } }",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"build: checksum: ""37fa7c55d6da7ad91a55d7a2d564cd83""",-1,-1,-1,-1,-1,0,1,3.352,hash_or_id
hard_negative,"request_id = ""0feafa4fdd3944ab532d13c64c079ad6""",-1,-1,-1,-1,-1,0,1,3.703,hash_or_id
hard_negative,"fetch_by_hash(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"request_id = ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"fetch_by_hash(""addon"")",-1,-1,-1,-1,-1,0,1,1.922,stopword
hard_negative,"build: checksum: ""REDACTED""",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"get_user_by_id(""56baf2d625b7b4963b3efb4ae08e862c"")",-1,-1,-1,-1,-1,0,1,3.715,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""aPF8rEHK7ICL+oHajERDUsyUkfYEEtSf"" } }",-1,-1,-1,-1,-1,0,1,4.5,fake_entropy
hard_negative,"request_id = ""checksum""",-1,-1,-1,-1,-1,0,1,2.75,stopword
hard_negative,"request_id = ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"request_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"build: checksum: ""root""",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"get_user_by_id(""0oPUZYeRMYdZLZ7YP/x0kQuvxKIGh7"")",-1,-1,-1,-1,-1,0,1,4.323,fake_entropy
hard_negative,"fetch_by_hash(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"request_id = ""build_number""",-1,-1,-1,-1,-1,0,1,3.252,stopword
hard_negative,"log_request(""a10c0159ac259d617261dffef7539e89"")",-1,-1,-1,-1,-1,0,1,3.703,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""100b39d43964fe8128958d81d49dc6b6"" } }",-1,-1,-1,-1,-1,0,1,3.617,hash_or_id
hard_negative,"get_user_by_id(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"log_request(""0b5589b3a3c3bc3d4f4652b5b6ec2330"")",-1,-1,-1,-1,-1,0,1,3.504,fake_entropy
hard_negative,"log_request(""mock"")",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"build: checksum: ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"fetch_by_hash(""dAcM5+vt4eNQYtyxkHoNYbUsVNyqUG14"")",-1,-1,-1,-1,-1,0,1,4.539,fake_entropy
hard_negative,"fetch_by_hash(""fake"")",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"log_request(""asset_name"")",-1,-1,-1,-1,-1,0,1,2.722,stopword
hard_negative,"trace_id = ""aMiruDLte9S8d928SYhQ36vUHy6NXWtiJ""",-1,-1,-1,-1,-1,0,1,4.681,fake_entropy
hard_negative,"fetch_by_hash(""67dcb215fb64bc7731518745b719c3ce"")",-1,-1,-1,-1,-1,0,1,3.551,hash_or_id
hard_negative,"trace_id = ""job_id""",-1,-1,-1,-1,-1,0,1,2.585,stopword
hard_negative,"get_user_by_id(""trace_id"")",-1,-1,-1,-1,-1,0,1,3.0,stopword
hard_negative,"cache_key = ""b14edb284085f0fd24aab4bcca3c3384e1861e2d306""",-1,-1,-1,-1,-1,0,1,3.731,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""REDACTED"" } }",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"cache_key = ""account""",-1,-1,-1,-1,-1,0,1,2.522,stopword
hard_negative,"fetch_by_hash(""aa396abebe17aabcd7ace6737361d880"")",-1,-1,-1,-1,-1,0,1,3.421,hash_or_id
hard_negative,"request_id = ""9fe63a5f011216bc842dce631c335871""",-1,-1,-1,-1,-1,0,1,3.778,hash_or_id
hard_negative,"request_id = ""asset_name""",-1,-1,-1,-1,-1,0,1,2.722,stopword
hard_negative,"get_user_by_id(""password123"")",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"fetch_by_hash(""66df72996a468ca89e34fc85037a92ed"")",-1,-1,-1,-1,-1,0,1,3.703,hash_or_id
hard_negative,"cache_key = ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""session_id"" } }",-1,-1,-1,-1,-1,0,1,2.646,stopword
hard_negative,"build: checksum: ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"fetch_by_hash(""checksum"")",-1,-1,-1,-1,-1,0,1,2.75,stopword
hard_negative,"request_id = ""f9b55b33c4d0405b32f1b15b1d92f6b8""",-1,-1,-1,-1,-1,0,1,3.507,fake_entropy
hard_negative,"log_request(""trace_id"")",-1,-1,-1,-1,-1,0,1,3.0,stopword
hard_negative,"get_user_by_id(""01732d4d61f0275d7c8cc49f3e165adb"")",-1,-1,-1,-1,-1,0,1,3.867,hash_or_id
hard_negative,"build: checksum: ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""85129076a4c4016b2815eb68"")",-1,-1,-1,-1,-1,0,1,3.574,fake_entropy
hard_negative,"build: checksum: ""014df517-39d1-4453-b7b3-9930c563627c""",-1,-1,-1,-1,-1,0,1,3.687,stopword
hard_negative,"{ ""request_metadata"": { ""trace"": ""c2b8446b12f8eaf60c5fc136d6c327d1"" } }",-1,-1,-1,-1,-1,0,1,3.742,hash_or_id
hard_negative,"trace_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""8df14fa87384c9c7c19f40a3a81d4472"")",-1,-1,-1,-1,-1,0,1,3.457,hash_or_id
hard_negative,"cache_key = ""dd8a0fe69748c478bea54c836090bfb1""",-1,-1,-1,-1,-1,0,1,3.804,hash_or_id
hard_negative,"fetch_by_hash(""REDACTED"")",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"get_user_by_id(""518e1ea36596880f049065f53352f09c"")",-1,-1,-1,-1,-1,0,1,3.519,hash_or_id
hard_negative,"fetch_by_hash(""72b26ccaaeabae862553be6e67c48178"")",-1,-1,-1,-1,-1,0,1,3.445,fake_entropy
hard_negative,"cache_key = ""c042def27e615df2e287cd8a5b0bb9d9d4e06fb7""",-1,-1,-1,-1,-1,0,1,3.775,fake_entropy
hard_negative,"cache_key = ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""aceb87a3b7b75caa91986b967cf40d34"" } }",-1,-1,-1,-1,-1,0,1,3.703,hash_or_id
hard_negative,"trace_id = ""76812f2dcf0dd443297e17aa9523ee9a""",-1,-1,-1,-1,-1,0,1,3.757,hash_or_id
hard_negative,"trace_id = ""2fb3027f68ee507dc39d50c91d0139bf""",-1,-1,-1,-1,-1,0,1,3.718,fake_entropy
hard_negative,"fetch_by_hash(""commit_sha"")",-1,-1,-1,-1,-1,0,1,3.122,stopword
hard_negative,"build: checksum: ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"cache_key = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""895e7f8f1a357b0ca2efcaa320f07398"")",-1,-1,-1,-1,-1,0,1,3.593,hash_or_id
hard_negative,"request_id = ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"request_id = ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"cache_key = ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"fetch_by_hash(""root"")",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"{ ""request_metadata"": { ""trace"": ""qzrT65iVeYhFtWz6bSbegIVJhWps7wKI"" } }",-1,-1,-1,-1,-1,0,1,4.5,fake_entropy
hard_negative,"trace_id = ""mock""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"fetch_by_hash(""58a51da3602df32f86a38e0aed52e151"")",-1,-1,-1,-1,-1,0,1,3.421,hash_or_id
hard_negative,"build: checksum: ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"request_id = ""5b527b6e475779c11648fce45235d122""",-1,-1,-1,-1,-1,0,1,3.59,fake_entropy
hard_negative,"log_request(""77309bf43e09ba5706f387ff963289d4"")",-1,-1,-1,-1,-1,0,1,3.601,fake_entropy
hard_negative,"fetch_by_hash(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"fetch_by_hash(""id"")",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"trace_id = ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"request_id = ""bMMOXdQz2TARKrLZZVZu0nexTjvmc8wF""",-1,-1,-1,-1,-1,0,1,4.726,fake_entropy
hard_negative,"log_request(""test"")",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"{ ""request_metadata"": { ""trace"": ""sample"" } }",-1,-1,-1,-1,-1,0,1,2.585,placeholder
hard_negative,"build: checksum: ""e3705c5e78ab26dda49341eb5e8bb741""",-1,-1,-1,-1,-1,0,1,3.742,hash_or_id
hard_negative,"fetch_by_hash(""css_class"")",-1,-1,-1,-1,-1,0,1,2.059,stopword
hard_negative,"cache_key = ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"log_request(""example"")",-1,-1,-1,-1,-1,0,1,2.522,placeholder
hard_negative,"log_request(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"fetch_by_hash(""sample"")",-1,-1,-1,-1,-1,0,1,2.585,placeholder
hard_negative,"trace_id = ""placeholder""",-1,-1,-1,-1,-1,0,1,3.096,placeholder
hard_negative,"trace_id = ""eb44f512660fc8a0872314d7c7d13dfc""",-1,-1,-1,-1,-1,0,1,3.796,hash_or_id
hard_negative,"trace_id = ""5DiiklFqOzWO06eHwnDoDIA/fPNmis0l""",-1,-1,-1,-1,-1,0,1,4.515,fake_entropy
hard_negative,"build: checksum: ""e1db5d4777677f39a3c5a65768245ba3""",-1,-1,-1,-1,-1,0,1,3.632,hash_or_id
hard_negative,"fetch_by_hash(""sample"")",-1,-1,-1,-1,-1,0,1,2.585,placeholder
hard_negative,"build: checksum: ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"log_request(""45709e61d8214e7c7acca21c4689a71a"")",-1,-1,-1,-1,-1,0,1,3.539,fake_entropy
hard_negative,"build: checksum: ""guid""",-1,-1,-1,-1,-1,0,1,2.0,stopword
hard_negative,"trace_id = ""mpyAkJIhlel8Q1RVGbq""",-1,-1,-1,-1,-1,0,1,4.143,fake_entropy
hard_negative,"request_id = ""0a6f40968d78f2d1d15c6cdc0f720166""",-1,-1,-1,-1,-1,0,1,3.504,hash_or_id
hard_negative,"build: checksum: ""0e691235079d769daf2c2bb5fada37b3""",-1,-1,-1,-1,-1,0,1,3.71,hash_or_id
